pcap_path,source,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,window_size,inactivity_timeout_seconds,backward_reset_seconds,packet_count,positive_gap_boundary_count,backward_discontinuity_boundary_count,segment_count,full_window_count,emitted_packet_count,dropped_partial_window_count,dropped_partial_packet_count,packet_retention_ratio,zero_span_window_count,zero_span_window_ratio,window_span_min,window_span_mean,window_span_p50,window_span_p95,window_span_p99,window_span_max,windowing_strategy_version
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00018286705017089844,0.0037121267318725587,0.0034019947052001953,0.006867575645446776,0.008776180744171143,0.010035991668701172,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00018286705017089844,0.0037121267318725587,0.0034019947052001953,0.006867575645446776,0.008776180744171143,0.010035991668701172,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.6927719116210938e-05,0.000970636248588562,0.0003910064697265625,0.003575682640075683,0.004892549514770508,0.007472991943359375,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.6927719116210938e-05,0.000970636248588562,0.0003910064697265625,0.003575682640075683,0.004892549514770508,0.007472991943359375,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.507469177246094e-05,0.0019649343490600584,0.0016515254974365234,0.004927265644073485,0.0062351846694946285,0.009476900100708008,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.507469177246094e-05,0.0019649343490600584,0.0016515254974365234,0.004927265644073485,0.0062351846694946285,0.009476900100708008,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00016689300537109375,0.003962970733642578,0.003816843032836914,0.0072754502296447756,0.009416642189025878,0.011811971664428711,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_2,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00016689300537109375,0.003962970733642578,0.003816843032836914,0.0072754502296447756,0.009416642189025878,0.011811971664428711,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,128,0.064,0.0,0.0010292273759841919,0.0004935264587402344,0.0036830782890319813,0.006739273071289062,0.01285099983215332,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,128,0.064,0.0,0.0010292273759841919,0.0004935264587402344,0.0036830782890319813,0.006739273071289062,0.01285099983215332,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,6,0.006,0.0,0.0021065592765808104,0.0017365217208862305,0.00588083267211914,0.008414142131805417,0.015106916427612305,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,6,0.006,0.0,0.0021065592765808104,0.0017365217208862305,0.00588083267211914,0.008414142131805417,0.015106916427612305,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00011801719665527344,0.004243268013000488,0.0038280487060546875,0.008704924583435057,0.014625148773193358,0.015238046646118164,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_3,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00011801719665527344,0.004243268013000488,0.0038280487060546875,0.008704924583435057,0.014625148773193358,0.015238046646118164,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.6941299438476562e-05,0.008824635982513427,0.00046253204345703125,0.006463384628295897,0.37114347219467136,0.8382070064544678,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.6941299438476562e-05,0.008824635982513427,0.00046253204345703125,0.006463384628295897,0.37114347219467136,0.8382070064544678,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.988380432128906e-05,0.018027750492095946,0.002446413040161133,0.01181375980377197,0.7807247281074523,1.1450250148773193,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.988380432128906e-05,0.018027750492095946,0.002446413040161133,0.01181375980377197,0.7807247281074523,1.1450250148773193,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0005447864532470703,0.0364727144241333,0.004860997200012207,0.02858098745346062,1.458440248966217,1.8716671466827393,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_4,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0005447864532470703,0.0364727144241333,0.004860997200012207,0.02858098745346062,1.458440248966217,1.8716671466827393,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,28,0.014,0.0,0.001034200668334961,0.0006954669952392578,0.003133118152618407,0.0052891564369201656,0.019551992416381836,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,28,0.014,0.0,0.001034200668334961,0.0006954669952392578,0.003133118152618407,0.0052891564369201656,0.019551992416381836,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,2,0.002,0.0,0.002110843896865845,0.0017695426940917969,0.005243527889251707,0.00806925535202026,0.019747018814086914,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,2,0.002,0.0,0.002110843896865845,0.0017695426940917969,0.005243527889251707,0.00806925535202026,0.019747018814086914,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.000308990478515625,0.004254713535308838,0.0037614107131958008,0.008328664302825927,0.01310793161392212,0.02727985382080078,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN1_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_1,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.000308990478515625,0.004254713535308838,0.0037614107131958008,0.008328664302825927,0.01310793161392212,0.02727985382080078,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,17,0.0085,0.0,0.0010312401056289673,0.0006804466247558594,0.0030911087989807123,0.005401852130889893,0.012575864791870117,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,17,0.0085,0.0,0.0010312401056289673,0.0006804466247558594,0.0030911087989807123,0.005401852130889893,0.012575864791870117,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,2.5033950805664062e-05,0.002100456953048706,0.0017468929290771484,0.005002057552337642,0.00813153028488159,0.01737809181213379,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,2.5033950805664062e-05,0.002100456953048706,0.0017468929290771484,0.005002057552337642,0.00813153028488159,0.01737809181213379,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0005130767822265625,0.004229646205902099,0.0037211179733276367,0.008470392227172848,0.013296513557434077,0.01856207847595215,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_2,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0005130767822265625,0.004229646205902099,0.0037211179733276367,0.008470392227172848,0.013296513557434077,0.01856207847595215,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.002716064453125e-05,0.0014357311725616455,0.0009014606475830078,0.004216516017913817,0.006234424114227292,0.021605968475341797,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.002716064453125e-05,0.0014357311725616455,0.0009014606475830078,0.004216516017913817,0.006234424114227292,0.021605968475341797,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,4.601478576660156e-05,0.0029286887645721435,0.002277970314025879,0.006543529033660888,0.00967164516448974,0.0364840030670166,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,4.601478576660156e-05,0.0029286887645721435,0.002277970314025879,0.006543529033660888,0.00967164516448974,0.0364840030670166,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00010013580322265625,0.005925297737121582,0.00497746467590332,0.011862063407897947,0.018562629222869872,0.03886294364929199,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_3,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00010013580322265625,0.005925297737121582,0.00497746467590332,0.011862063407897947,0.018562629222869872,0.03886294364929199,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.020746847987174986,0.0009120702743530273,0.003907048702239988,0.9988723993301392,2.001322031021118,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.020746847987174986,0.0009120702743530273,0.003907048702239988,0.9988723993301392,2.001322031021118,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,7.796287536621094e-05,0.04224591279029846,0.0018830299377441406,0.007382142543792724,1.9976355624198914,3.003484010696411,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,7.796287536621094e-05,0.04224591279029846,0.0018830299377441406,0.007382142543792724,1.9976355624198914,3.003484010696411,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0012600421905517578,0.08661168670654297,0.0038945674896240234,0.01140923500061035,4.002822368144986,6.00109601020813,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,attacks,ATTACK,DoS,DoS_SYN,,,,DoS_SYN_4,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0012600421905517578,0.08661168670654297,0.0038945674896240234,0.01140923500061035,4.002822368144986,6.00109601020813,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.5987625122070312e-05,0.004888918399810791,0.0008445978164672852,0.004694581031799312,0.016982059478759765,1.0650639533996582,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.5987625122070312e-05,0.004888918399810791,0.0008445978164672852,0.004694581031799312,0.016982059478759765,1.0650639533996582,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.702278137207031e-05,0.010751928329467773,0.0016930103302001953,0.008573853969573973,0.034783253669738765,2.0000598430633545,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.702278137207031e-05,0.010751928329467773,0.0016930103302001953,0.008573853969573973,0.034783253669738765,2.0000598430633545,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0011379718780517578,0.02156301498413086,0.003504037857055664,0.01697092056274414,0.3261724257469122,2.0355639457702637,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_1,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0011379718780517578,0.02156301498413086,0.003504037857055664,0.01697092056274414,0.3261724257469122,2.0355639457702637,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.001190330147743225,0.000830531120300293,0.0035269379615783694,0.009415535926818847,0.034609079360961914,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.001190330147743225,0.000830531120300293,0.0035269379615783694,0.009415535926818847,0.034609079360961914,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.678436279296875e-05,0.0024303557872772216,0.0017375946044921875,0.005710422992706296,0.015303730964660643,0.04675602912902832,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.678436279296875e-05,0.0024303557872772216,0.0017375946044921875,0.005710422992706296,0.015303730964660643,0.04675602912902832,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0013530254364013672,0.0049188947677612305,0.003636002540588379,0.01156083345413207,0.01856863021850586,0.06707191467285156,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_2,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0013530254364013672,0.0049188947677612305,0.003636002540588379,0.01156083345413207,0.01856863021850586,0.06707191467285156,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.0012664945125579834,0.0005619525909423828,0.00405813455581665,0.006236059665679932,0.055726051330566406,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.0012664945125579834,0.0005619525909423828,0.00405813455581665,0.006236059665679932,0.055726051330566406,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,4.696846008300781e-05,0.002594386339187622,0.0022295713424682617,0.005712747573852537,0.008538577556610106,0.05895400047302246,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,4.696846008300781e-05,0.002594386339187622,0.0022295713424682617,0.005712747573852537,0.008538577556610106,0.05895400047302246,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0013620853424072266,0.005248178005218506,0.004683017730712891,0.009006726741790769,0.01229550838470459,0.06038093566894531,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_3,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0013620853424072266,0.005248178005218506,0.004683017730712891,0.009006726741790769,0.01229550838470459,0.06038093566894531,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.2172927856445312e-05,0.0013330552577972411,0.0007331371307373047,0.004140269756317138,0.005986514091491699,0.01616215705871582,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.2172927856445312e-05,0.0013330552577972411,0.0007331371307373047,0.004140269756317138,0.005986514091491699,0.01616215705871582,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.797645568847656e-05,0.0027018625736236574,0.0022630691528320312,0.006163847446441651,0.008508462905883788,0.016571044921875,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.797645568847656e-05,0.0027018625736236574,0.0022630691528320312,0.006163847446441651,0.008508462905883788,0.016571044921875,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.001712799072265625,0.005453532218933106,0.004796862602233887,0.010687971115112303,0.012343380451202386,0.0201871395111084,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,attacks,ATTACK,DoS,DoS_TCP,,,,DoS_TCP_4,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.001712799072265625,0.005453532218933106,0.004796862602233887,0.010687971115112303,0.012343380451202386,0.0201871395111084,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,attacks,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,3.886222839355469e-05,0.0009469718933105469,0.0008519887924194336,0.002419495582580566,0.003970048427581787,0.015350103378295898,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,attacks,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,3.886222839355469e-05,0.0009469718933105469,0.0008519887924194336,0.002419495582580566,0.003970048427581787,0.015350103378295898,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,attacks,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,9.298324584960938e-05,0.0019351253509521484,0.0016685724258422852,0.00398726463317871,0.005458486080169676,0.016117095947265625,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,attacks,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,9.298324584960938e-05,0.0019351253509521484,0.0016685724258422852,0.00398726463317871,0.005458486080169676,0.016117095947265625,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,attacks,ATTACK,DoS,DoS_UDP,,,,DoS_UDP_1,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0018169879913330078,0.003899672031402588,0.0034744739532470703,0.006625282764434812,0.00899096012115478,0.01803302764892578,phase1c1_v1
